lotId,tedCanId,correctionsNb,cancelled,awardDate,awardEstimatedPrice,awardPrice,cpv,numberTenders,onBehalf,jointProcurement,fraAgreement,lotsNumber,accelerated,outOfDirectives,numberTendersSme,subContracted,gpa,multipleCae,renewal,contractDuration,publicityDuration,totalLots,fraEstimated_AC,fraEstimated_C,fraEstimated_K,fraEstimated_KA,fraEstimated_KAC,fraEstimated_KC,typeOfContract_U,typeOfContract_W,topType_COD,topType_INP,topType_NIC,topType_NIP,topType_NOC,topType_NOP,topType_OPE,topType_RES
1.0,0.15050427067915326,0.0020677733100165404,-0.009548226596652333,0.057832777162938574,0.16568658318915222,0.11786915895674964,0.0707868275781878,-0.03568392067899855,-0.01737598977973386,0.026814812163167157,0.14733669392927404,-0.005009870123631316,0.0348521495537017,-0.0033313443513990865,-0.0035553944092309967,-0.100321852034558,-0.03514562274881944,0.026470597188483106,-0.21689637448588794,-0.04127910182736578,-0.22281698012823092,0.0025697867345577862,-0.021156133157081463,-0.08114392382658944,0.2614800456811916,0.1358294149950955,0.0017048346295987843,-0.007174162138910196,-0.07614460907063968,0.005623468091314799,-0.005185755301364583,0.004420843526538153,0.054578839115955013,0.014965739152054689,5.755803279119626e-05,0.009448240724093105,-0.019829590919340785,-0.02605060355994034
0.15050427067915326,1.0,0.011982222289841322,0.0025295204250489313,0.07440803272704538,0.05277072435176189,0.007358912151643122,0.033278418357762275,0.013358771548794706,-0.01559340704181099,-0.01537556602877018,0.051426184255582534,-0.002994549999632384,0.000325930358742751,0.03411399292543289,-0.020815726384188087,0.005208112977871393,-0.017397355386720454,-0.014442562004954737,-0.04000780610162847,0.010614855743572826,-0.06998712958012261,0.01663107728550843,-0.008897664179401781,-0.01974860825596415,0.03946664052303765,0.026200425294413077,-0.00785047196279945,-0.002900936420670937,-0.040584750933457016,0.03609797311075812,0.000955226439337227,-0.0002150164895891315,0.009336289629965739,-0.00010739292524853868,0.0025228806128979285,-0.004554500785187159,-0.026491311656223177,0.0013434952553630169
0.0020677733100165404,0.011982222289841322,1.0,-5.542318591467078e-05,-0.002289439541052375,0.0036262195493182467,0.00833676203300915,-0.0015776956576405321,0.01336767505731016,0.04131938273559216,0.004222740943111685,-0.01633460890224238,-0.00020302233322854873,0.0032926172493789483,-0.005338833015003226,-0.0029554389881819194,0.007641327819006343,0.00028858022473521127,0.004271108580082384,0.004938420166348521,-0.000560972518343409,-0.0010595016016352403,0.09223007309049659,-0.0011450877300194912,0.00206733009451115,-0.006385378683478689,-0.00743411851193872,0.001455922353086663,0.0012111202366781922,0.002822534024432331,0.004760616927787811,0.008299697018459772,-0.000297475983240871,0.00025284264556008204,0.004387344589481263,-0.0029407823068550608,-0.001165050062897481,-0.0012889716596925062,0.0043038524847641
-0.009548226596652333,0.0025295204250489313,-5.542318591467078e-05,1.0,-0.0031132058360269113,-0.0011358981690130685,-0.0019078860671101695,0.0017111077719354148,0.01891383132621751,0.002761651209335586,,-0.0013468596576808598,-4.404509475838507e-05,-0.0006131093751217123,0.005889331879648482,,-0.0020093589812051837,0.0020122748859255457,,0.0042834978086577265,0.00023876407724589675,-0.00259310090824959,-0.002544662051330995,-0.0011464824409627339,-0.0022050405904237066,-0.002002532398752709,-0.001739723007811638,0.0017738886964718161,-0.0007036120421698307,-0.00035861275431664123,0.0003793703159379315,-0.0006417744096110489,-6.961495320318698e-05,0.0013392413689831248,-0.0004246740079542079,0.005602767098587763,-0.00027264354158737107,-0.005505918243755469,0.0023679061967757454
0.057832777162938574,0.07440803272704538,-0.002289439541052375,-0.0031132058360269113,1.0,0.06494493167497578,0.03766719258796599,0.061260983106676464,0.010122625233607123,-0.023078071658050744,0.007148742276179402,0.023557784351325998,0.00013989412162021864,-0.00492444458869011,0.053209023481143786,0.00697515142818895,-0.030161063632396276,-0.018930465686130743,0.007184514201269355,0.013185892957383835,0.03396658971337976,0.02449427100048094,-0.09465140554635831,0.018115086840656283,0.020167418951706928,0.02198793570761233,0.03338202707395661,0.01298892120625332,-0.0027247362371244327,-0.07173007468675403,0.024802229751103858,0.007377622270949573,0.0001290563627597614,-0.08182230296656573,0.006725914271894505,0.024494343475803357,0.00810325686603056,0.015592416959028244,0.005385589091992329
0.16568658318915222,0.05277072435176189,0.0036262195493182467,-0.0011358981690130685,0.06494493167497578,1.0,0.9694993889791329,0.09283830806338872,0.020386195260327082,0.034818096855286,-0.007561068292425672,0.08023888466496866,-0.0008926998769294884,0.007714316907579105,-0.043989997241821996,-0.04045360320268584,0.15433998340125618,0.022173301588669522,-0.01211469395824232,-0.07339437795787769,0.1698911646545831,-0.013387626205608632,-0.031197708245468234,-0.008017733823358082,-0.02246784487424077,0.0479182636609675,0.1339525191101645,-0.001852255330924321,0.012789065871613475,-0.1549465433071947,0.13533903352542298,0.07613800171274718,,0.12870462120777845,0.02516949463242069,-0.014262231713132099,0.0011840256810657199,-0.07835181331440383,0.06410141414225218
0.11786915895674964,0.007358912151643122,0.00833676203300915,-0.0019078860671101695,0.03766719258796599,0.9694993889791329,1.0,0.1078182797514977,-0.015539405158707708,-0.03938976971422221,-0.034958573180062374,-0.03162736078426403,-0.005837450818754444,0.011501320526872388,-0.05818140872340593,-0.07282897023640365,0.1505265234733417,0.03166317681257124,-0.0407835788666668,-0.1426642246779077,0.31239698697398155,0.009830712166832472,-0.05872127917519742,-0.00858858833168846,-0.023596027357951195,-0.012764522828984302,-0.0037142904192084963,0.005296984982838433,-0.00215989692600393,-0.14860477973020955,0.09177964987902207,0.09819954006826148,,0.2877072633662276,-0.0025492118491664607,-0.011142713564636964,,-0.15132527213207214,0.03411850930561064
0.0707868275781878,0.033278418357762275,-0.0015776956576405321,0.0017111077719354148,0.061260983106676464,0.09283830806338872,0.1078182797514977,1.0,-0.02887484391297271,-0.07226995685839212,-0.04851411559974346,-0.016196103200529735,0.002444419827071847,-0.0009114218547256174,0.015362297059594085,-0.006060353284227333,0.13567078822345777,-0.07793146757680841,-0.050148507612478396,-0.03843684903652692,0.14124321136835538,-0.08196355414590115,-0.08371175558646714,-0.022419330309747007,-0.0233936461541041,0.020051283332050432,0.008853247372894476,0.017270432123614506,-0.0005899003409217276,-0.7125794387276396,-0.08508783069493797,0.010940566062209231,0.0014496598236830923,0.1070474255090317,-0.0011585324830289349,0.014262499632713237,-0.0037140755567159353,-0.12508121458739888,0.05155947843415814
-0.03568392067899855,0.013358771548794706,0.01336767505731016,0.01891383132621751,0.010122625233607123,0.020386195260327082,-0.015539405158707708,-0.02887484391297271,1.0,0.014930502212528445,0.024182801138012255,0.031089265935889412,6.639528468128545e-05,-0.005540893197289805,-0.03967288700628303,0.8652964644720438,-0.03183225979960123,0.02757982162105289,0.02485760473322036,0.054980776329270176,0.024598092240381335,0.010035903625915636,0.060620942239597596,0.11884588888533985,0.016011193965412167,-0.028292284427789437,0.04537033581552023,0.003817099366004394,0.004040664215329142,0.08281981450989434,-0.027275567897459347,-0.0088564640507761,-4.3559979173783174e-05,-0.0033000565651753093,-0.00830260891954467,-0.05536834772215497,-0.009524017451541404,0.054118405926126455,-0.010293311205264114
-0.01737598977973386,-0.01559340704181099,0.04131938273559216,0.002761651209335586,-0.023078071658050744,0.034818096855286,-0.03938976971422221,-0.07226995685839212,0.014930502212528445,1.0,0.8952991855676039,0.07071460721285318,-0.0008839216579735839,0.001634218256442486,-0.03681147911125923,-0.013056385213565875,-0.034505755112464086,0.06198797329302888,0.8896122664749468,0.07048382874248252,-0.00532618618785509,0.015233652979167806,0.15271782476164936,-0.009337392986610106,-0.017445458212263523,0.026496399461587293,0.02396657807495108,-0.0050437440694597185,-0.006307934352228168,0.0994800328873257,-0.06132200382672166,0.0007391019818609398,0.0007052646012242722,-0.028087198999392694,-0.00631371332721527,-0.021057533162237952,-0.00597065593590541,0.0536138444872402,-0.008848209530233436
0.026814812163167157,-0.01537556602877018,0.004222740943111685,,0.007148742276179402,-0.007561068292425672,-0.034958573180062374,-0.04851411559974346,0.024182801138012255,0.8952991855676039,1.0,0.07289890494313354,-0.0006044038462024241,0.00914030870906593,-0.030073355433028255,0.001369969153057964,-0.026475422551927027,0.03180145126756625,0.993613962528133,0.0628437604309449,0.0012508775815724428,-0.004022064284054337,0.011046996545548117,-0.006837772363095966,-0.012557143049188531,0.05602962486121935,0.0504812512996717,-0.0028185781828054244,-0.008278556844012054,0.07118842163271571,-0.05695881532910724,0.0005419541487380497,0.0018159526309424751,-0.027107803485234866,,-0.018981742382749214,,0.04374739728671281,-0.006036970411045446
0.14733669392927404,0.051426184255582534,-0.01633460890224238,-0.0013468596576808598,0.023557784351325998,0.08023888466496866,-0.03162736078426403,-0.016196103200529735,0.031089265935889412,0.07071460721285318,0.07289890494313354,1.0,-0.002357274199314902,0.008529621932336943,-0.10149487875269281,-0.056654770061092735,-0.00710801944810465,0.1361747816667234,0.07329554113166727,0.19896056460260436,0.04302047146913797,-0.05615783542941468,0.0878644057392247,-0.025351100231467225,-0.1084981757837702,0.17486251729308658,0.1295130802684186,0.0027080522136029707,-0.0008781053754276153,0.10593240808118937,-0.17126994982724428,-0.017564049086657447,-0.001089600075456657,0.05076041417575232,0.008630238151990714,-0.009197291383793651,-0.010195800701374125,0.03565107955997366,-0.03211481608991354
-0.005009870123631316,-0.002994549999632384,-0.00020302233322854873,-4.404509475838507e-05,0.00013989412162021864,-0.0008926998769294884,-0.005837450818754444,0.002444419827071847,6.639528468128545e-05,-0.0008839216579735839,-0.0006044038462024241,-0.002357274199314902,1.0,-0.00012891200965268147,-0.0006066136837669164,0.0054012734998129764,0.0027606626484396584,0.0013949074678922368,-0.0005996881037591502,-0.0028023021774243335,-0.001000504857682638,0.0004942478921369561,-0.0010930329700977012,-0.00028819868012670407,0.00048559735241088443,-0.0007338927384982827,-0.00043792359768165374,-0.00015450913451190977,-0.0001472617031749699,-0.0009668311244628214,-0.0016538464330997725,-9.977445914325873e-05,-9.250476823105322e-06,-0.0005130459611164836,-7.389474759541352e-05,-0.000269417808330238,-1.2334009466011246e-05,-0.004021186902171114,0.013791589949734328
0.0348521495537017,0.000325930358742751,0.0032926172493789483,-0.0006131093751217123,-0.00492444458869011,0.007714316907579105,0.011501320526872388,-0.0009114218547256174,-0.005540893197289805,0.001634218256442486,0.00914030870906593,0.008529621932336943,-0.00012891200965268147,1.0,-0.008810761392300167,-0.006013519072127431,-0.013891188757504088,0.00550175125232032,0.00945344353388433,-0.0023854135385591247,-0.01849713068669498,-0.041384733376542596,-0.009075698271694448,-0.003466106796786142,-0.007501694850903348,0.015042457984323881,-0.002739782256412811,-0.0018411878648345998,-0.0021271974123017287,0.0005442429086644213,-0.0019858896931516427,-0.0019402465870198202,-0.00021046363540716022,0.0006303517027986642,0.04735412089957628,-0.004910770933027688,-0.0008242704805860275,-0.0025146493991620176,0.01546612082896291
-0.0033313443513990865,0.03411399292543289,-0.005338833015003226,0.005889331879648482,0.053209023481143786,-0.043989997241821996,-0.05818140872340593,0.015362297059594085,-0.03967288700628303,-0.03681147911125923,-0.030073355433028255,-0.10149487875269281,-0.0006066136837669164,-0.008810761392300167,1.0,-0.012302014775355006,0.0989240364653098,-0.2672969514429817,-0.030776361995181373,-0.0061968999167829235,-0.004982558546483271,-0.00960671339413834,-0.058163687187618725,-0.016475662643032032,-0.044811153372571425,-0.02911560805518208,-0.020345496659396556,-0.008751833657170093,-0.010111340762122771,-0.09962718719303108,0.17723012678769592,-0.009222695688913849,-0.0010004099870234574,-0.058356726314495566,-0.006102828476328011,-0.0006200744259849061,-0.00372542658344487,-0.47582888640742854,-0.027303841075767478
-0.0035553944092309967,-0.020815726384188087,-0.0029554389881819194,,0.00697515142818895,-0.04045360320268584,-0.07282897023640365,-0.006060353284227333,0.8652964644720438,-0.013056385213565875,0.001369969153057964,-0.056654770061092735,0.0054012734998129764,-0.006013519072127431,-0.012302014775355006,1.0,-0.022669011642780925,0.002631848185801494,0.0025107847050822377,0.06496193429262313,0.02061528141167012,-0.04563892525652483,0.10846496612527892,-0.01556980845016853,-0.00965233282655716,-0.01430023587309704,0.03470627512666157,0.009062219567554082,0.02750198201499952,0.035005317245791916,0.012622180960384664,-0.011259378232989798,0.00043438778333621474,0.013941523191494418,,-0.051588138072071035,,0.017079931276814266,-0.00014097747467649432
-0.100321852034558,0.005208112977871393,0.007641327819006343,-0.0020093589812051837,-0.030161063632396276,0.15433998340125618,0.1505265234733417,0.13567078822345777,-0.03183225979960123,-0.034505755112464086,-0.026475422551927027,-0.00710801944810465,0.0027606626484396584,-0.013891188757504088,0.0989240364653098,-0.022669011642780925,1.0,-0.03743411372940717,-0.027213030164800475,-0.028812720914311543,0.01754004678110651,0.027725488866378756,-0.052231698370492845,-0.004114175859041009,0.004606034141597075,-0.020931140408125295,-0.010683052947478055,-0.009932188632199065,0.0021934302493059597,-0.2426832420350462,0.20094938855452954,0.02781816104688896,0.0037880272986113403,0.017046216739966837,0.01078772743740354,-0.003127935506341086,0.013286710434847424,-0.09366218575471813,0.03641959991305022
-0.03514562274881944,-0.017397355386720454,0.00028858022473521127,0.0020122748859255457,-0.018930465686130743,0.022173301588669522,0.03166317681257124,-0.07793146757680841,0.02757982162105289,0.06198797329302888,0.03180145126756625,0.1361747816667234,0.0013949074678922368,0.00550175125232032,-0.2672969514429817,0.002631848185801494,-0.03743411372940717,1.0,0.032644386436395716,0.10634878052920718,0.0146996002621442,0.01342581133738282,0.007107903483131035,0.00039663424741398696,0.05388084362570899,0.037329996338957554,0.02941173485713676,0.014077462009773545,0.012593185369639484,0.12857968484217033,-0.1288751941392518,0.0029010186160294085,0.001891804854643235,0.034728112768943525,,-0.022079644590986772,,0.15337937229713217,-0.03922647189214345
0.026470597188483106,-0.014442562004954737,0.004271108580082384,,0.007184514201269355,-0.01211469395824232,-0.0407835788666668,-0.050148507612478396,0.02485760473322036,0.8896122664749468,0.993613962528133,0.07329554113166727,-0.0005996881037591502,0.00945344353388433,-0.030776361995181373,0.0025107847050822377,-0.027213030164800475,0.032644386436395716,1.0,0.06392081903499579,-0.003257340678386382,-0.003908910274632049,0.012122823089173732,-0.006612521938175298,-0.012189713878998244,0.05742997541183442,0.051537563665552476,-0.0026536407289956703,-0.008120845102152899,0.07238230402733803,-0.05648180110082964,0.0005422747551992067,0.001857459236142863,-0.034989482406255254,,-0.019189543159952197,,0.050351123946716425,-0.005465690811528474
